dx_origin,dy_origin,da_origin,dx_smooth,dy_smooth,da_smooth
5.429378,-2.859717,-0.112294,-67.790759,56.352259,-3.157778
7.818498,-2.857401,-0.099243,-72.696505,57.960721,-3.016054
-1.717998,11.163361,-0.006181,-79.973050,59.526108,-2.888399
10.807363,-0.292978,0.080120,-77.693654,47.039570,-2.855162
0.256372,-4.505528,0.386184,-87.960150,46.268561,-2.920531
-10.058721,8.035780,0.197828,-87.693746,49.751950,-3.293234
-1.510072,5.603372,-0.032122,-77.127676,40.735439,-3.479370
-11.091438,-1.881099,0.163033,-75.075490,34.043801,-3.432252
0.900164,7.143802,-0.009999,-63.422655,34.907361,-3.581345
-25.538040,29.094934,-1.730160,-63.700533,26.793437,-3.559702
-5.826522,0.349242,0.113245,-37.529990,-3.185879,-1.821231
5.140390,-3.103503,0.007217,-31.106447,-4.367756,-1.930783
-1.428980,0.300296,-0.014532,-35.665146,-2.067297,-1.937293
-2.396972,-0.428739,-0.036950,-33.628910,-3.087899,-1.924203
1.805760,0.967769,-0.013585,-30.615965,-3.295696,-1.893544
2.916176,-0.876786,0.003541,-31.772241,-4.857312,-1.890279
-0.261570,-6.265691,-0.000614,-33.986839,-4.571451,-1.903929
-3.715474,-0.814719,0.008424,-33.007403,1.117382,-1.914436
-2.491079,-0.529074,-0.037678,-28.523020,1.359625,-1.931138
0.260682,-1.786619,-0.012758,-25.268130,1.359758,-1.901168
6.962582,0.459715,0.046177,-24.738178,2.655963,-1.893497
-3.176687,1.754986,0.183436,-30.914493,1.773874,-1.944758
4.578726,-0.866132,0.032625,-26.948968,-0.423967,-2.132214
-6.132807,-2.477453,-0.059188,-30.735224,-0.023231,-2.168242
7.026335,-2.500280,-0.070408,-23.786641,1.964279,-2.110621
-4.091009,3.289716,-0.105933,-29.959353,3.929331,-2.039681
1.683826,-3.028364,-0.078197,-24.982679,0.114357,-1.932637
0.118879,-9.133862,-0.004771,-25.803853,2.631463,-1.852829
2.636061,-4.122089,-0.022602,-25.068168,11.229485,-1.846406
3.386889,-6.183610,0.012506,-26.851657,14.740546,-1.821776
-2.537004,-2.238710,-0.077442,-29.387629,20.257741,-1.832583
-4.605821,1.283952,-0.114243,-26.047652,21.884597,-1.752542
-0.561835,-6.466442,-0.045638,-20.628538,19.871783,-1.633402
-0.661273,-8.102704,-0.043025,-19.281870,25.620127,-1.581589
-2.437348,-2.142453,-0.145344,-17.866230,33.036950,-1.533010
-3.762570,2.053414,-0.038015,-14.688446,34.490554,-1.383571
-3.057552,1.325802,-0.027379,-10.503313,31.947234,-1.348290
-2.182024,-0.856362,-0.099944,-6.866936,30.131915,-1.325387
0.140947,2.032918,-0.108152,-4.109533,30.578132,-1.230978
0.175729,-1.097359,-0.066031,-3.647038,28.183615,-1.129489
-3.313410,-3.892736,-0.010581,-3.196990,28.950292,-1.071789
-4.440194,-1.174859,-0.095946,0.770821,32.565708,-1.073619
-5.477913,1.938145,-0.119690,5.909482,33.438700,-0.989218
-5.900967,0.914692,-0.067277,12.119568,31.220625,-0.881981
-1.799037,1.205919,-0.068850,18.754457,30.077665,-0.827779
-0.986403,1.802433,-0.051038,21.259769,28.708856,-0.772082
-4.557528,-4.047726,-0.021577,22.881399,26.771974,-0.734531
-0.879846,0.346861,-0.037715,28.021365,30.654451,-0.725944
0.218122,1.793406,-0.060714,29.540242,30.198297,-0.702541
-4.111707,2.509108,-0.056549,29.979375,28.227850,-0.654388
-4.744484,4.690691,-0.128064,34.756906,25.499913,-0.609715
-2.109184,3.237584,-0.086144,40.103015,20.646335,-0.493982
1.897123,1.418847,-0.090233,42.803457,17.319375,-0.421260
-1.364761,-2.104461,-0.102407,41.468805,15.881507,-0.345253
-0.053778,-0.872072,-0.057789,43.353058,18.038890,-0.258178
-5.193470,2.298219,-0.116890,43.907655,18.936028,-0.215927
-3.537325,2.168557,-0.098667,49.591511,16.590679,-0.114123
2.959560,4.216685,-0.174290,53.617243,14.365382,-0.031565
2.478990,-2.987036,-0.171722,51.138718,10.052747,0.126940
0.548949,2.057532,-0.410469,49.168315,12.911739,0.283354
-1.855212,-0.928159,-0.109013,49.173770,10.696930,0.678728
-1.036035,-4.507192,-0.104283,51.633934,11.409874,0.772849
-5.662710,-4.089867,-0.047318,53.282653,15.628400,0.862842
-0.271344,8.519930,0.092865,59.566850,19.423070,0.895255
6.375612,6.437241,-0.073434,60.495292,10.619288,0.788066
-4.561967,2.128960,-0.119832,54.773621,3.866264,0.846784
1.317022,4.612187,-0.173722,59.948714,1.431412,0.952003
-5.061735,-3.698123,-0.136866,59.217881,-3.482382,1.110393
5.978560,-1.570766,-0.052911,64.842002,-0.026957,1.230697
9.439207,-0.615821,0.057855,59.479979,1.382464,1.266175
1.979376,-5.993431,-0.014762,50.585903,1.910270,1.191085
-3.568248,-0.671815,-0.156234,49.010585,7.864676,1.187773
-3.884994,-4.292492,-0.061111,52.957787,8.519281,1.324964
-0.366872,3.232934,-0.091087,57.194979,12.843621,1.362647
5.133663,5.254222,-0.086691,57.947286,9.632890,1.430442
6.178595,2.506744,-0.024173,53.097269,4.394006,1.494943
4.765700,0.341317,-0.079906,47.153159,1.874994,1.497930
3.450961,-4.692746,-0.119168,42.581523,1.511308,1.557574
-0.099355,-5.214762,-0.082984,39.350704,6.097019,1.656422
-5.851507,33.780706,-1.681585,39.619093,11.208787,1.718574
-4.766273,-1.446120,-0.078410,45.663766,-22.613722,3.376580
-2.020987,-3.776413,-0.017506,50.685129,-21.260211,3.429941
3.378531,-4.207613,-0.065299,52.942825,-17.619825,3.422551
6.682808,1.750968,-0.014202,49.830447,-13.518497,3.461646
6.217649,3.286764,-0.052984,43.395133,-15.414793,3.449810
0.045569,1.114505,-0.050566,37.633226,-19.061056,3.488808
-5.282495,-1.325314,-0.103766,38.100664,-20.561150,3.524673
-1.978129,0.480681,-0.085600,43.865429,-19.587346,3.613909
5.791234,0.109612,-0.040216,46.338337,-20.425369,3.685061
3.178537,0.520892,-0.038122,41.081714,-20.922267,3.711558
3.783296,-0.543605,0.024429,38.454722,-21.891498,3.737890
2.756036,-0.000447,0.022253,35.211667,-21.793418,3.701242
-2.858790,-8.708529,0.103116,32.979011,-22.208263,3.666309
9.078239,0.679643,0.076870,36.327299,-13.880128,3.549815
4.667254,6.282382,0.131149,27.730622,-14.917218,3.459625
5.961079,4.788689,0.252023,23.585009,-21.546209,3.315240
6.107060,3.783501,0.209234,18.124093,-26.785912,3.055563
7.054796,-6.430145,0.408307,12.543738,-31.091393,2.838560
6.843129,-6.431792,0.338558,5.994953,-25.188180,2.422500
2.449289,-2.062256,0.271979,-0.301015,-19.280754,2.077024
5.213925,-10.211987,0.363152,-2.252587,-17.762987,1.798741
8.167620,-2.169081,0.233101,-6.952566,-8.143036,1.430816
0.276773,-1.480263,0.303921,-14.625083,-6.545959,1.193988
4.363928,-2.182574,0.046123,-14.418298,-5.567747,0.886451
4.086537,-4.307099,0.080358,-18.299262,-3.837386,0.836699
-2.084754,-0.666816,-0.028964,-21.922754,0.079064,0.753117
-8.460028,9.194109,0.004501,-19.345345,0.388373,0.780016
3.445103,-17.844373,0.364599,-10.291608,-9.196063,0.774772
3.244468,9.209785,0.035568,-13.120565,8.281811,0.409907
2.527199,4.381044,0.045145,-15.767090,-1.259870,0.375279
-1.665872,0.786541,-0.141581,-17.699048,-5.994349,0.332452
-16.908534,9.389816,-0.359948,-15.429065,-7.148422,0.477463
16.958805,-2.743695,-0.120830,2.118823,-16.884570,0.841639
-1.158506,5.311708,-0.012498,-14.128247,-14.462306,0.968061
4.931984,7.662980,-0.007457,-12.210663,-20.111658,0.986794
8.253026,1.573306,0.026110,-16.359224,-28.158128,1.001275
9.508325,-2.682853,0.085336,-23.836889,-30.153046,0.984067
6.533049,0.538796,0.144515,-32.594203,-27.868416,0.906967
3.433629,5.586959,0.013239,-38.345453,-28.794009,0.771642
-1.534464,4.738307,0.016262,-40.905299,-34.735054,0.767757
-4.844014,0.086481,-0.000060,-38.494257,-39.835294,0.761626
-7.410155,-1.743525,-0.027585,-32.739191,-40.314973,0.772809
-2.048968,-1.414300,0.142327,-24.383270,-38.970591,0.813255
8.731934,3.699146,0.068313,-21.426111,-37.984294,0.685331
-1.796772,-12.108474,0.451873,-29.287365,-42.133230,0.633108
5.406761,-3.324830,0.073186,-26.574738,-30.467744,0.199024
0.014610,-3.727102,0.067398,-31.006711,-27.592144,0.145474
-0.501071,2.096549,0.070833,-30.003736,-24.325512,0.098512
-3.216053,6.010188,0.051136,-28.484191,-26.900996,0.049366
-2.754955,3.323989,0.012473,-24.243262,-33.363769,0.021566
-2.428867,-0.579261,0.064046,-20.428311,-37.126639,0.033457
-1.693445,-2.638544,0.046063,-16.894349,-37.051107,-0.004633
-0.909317,-0.397488,0.008949,-14.045269,-34.957141,-0.023613
-2.417574,-1.454337,0.040887,-11.982922,-35.139110,-0.004407
-0.452147,1.132048,0.027864,-8.442158,-34.241152,-0.016046
4.074200,2.469808,0.006686,-6.877562,-35.923502,-0.013031
5.160666,-5.555453,0.164258,-9.827397,-38.895792,0.010566
1.200083,-8.857931,0.050869,-13.836146,-33.766717,-0.123953
-0.050483,-2.449641,-0.078347,-13.818544,-25.340968,-0.145188
5.547251,-2.616417,0.179472,-12.515095,-23.421472,-0.038436
4.238069,-2.940906,0.049497,-16.822509,-21.382748,-0.189835
1.941610,1.523668,0.031741,-19.797245,-19.047771,-0.209607
-1.507053,3.449433,-0.031857,-20.533322,-21.228457,-0.210041
-4.694758,-2.191962,-0.063572,-17.783130,-25.292360,-0.146462
-0.188786,-2.933674,-0.045808,-11.842188,-23.679781,-0.050888
-0.506962,3.864506,-0.001885,-10.454456,-21.319243,0.025068
1.365505,-0.378706,-0.020565,-8.757421,-25.734180,0.054593
3.907292,-5.095607,-0.003169,-8.919590,-25.880133,0.103862
4.015244,-4.674014,-0.045838,-11.592610,-21.274655,0.136469
-2.045706,-1.959495,0.023864,-14.339227,-17.140911,0.212872
-4.359051,-5.748252,0.023457,-11.045618,-15.763697,0.220420
-1.993909,-7.028266,0.039470,-5.481967,-10.585240,0.228635
1.714753,-4.382731,0.040035,-2.307648,-4.127100,0.221386
2.219897,-1.621224,-0.014816,-2.879122,-0.302916,0.214262
3.090083,0.317290,0.002701,-3.933237,0.800910,0.261367
3.900334,4.734334,-0.028557,-5.855643,-0.293498,0.304147
-0.708284,0.363886,-0.024107,-8.586561,-5.781451,0.375313
-4.285495,-0.952496,-0.009010,-6.757415,-6.859217,0.441345
-6.645407,2.609798,-0.034570,-1.391661,-6.562854,0.492499
-1.917343,1.248377,0.015111,6.325352,-9.817479,0.569780
5.907435,-3.244930,0.089735,9.319273,-11.739356,0.597954
2.820478,-3.590413,0.005196,4.485449,-9.167675,0.552080
0.498954,2.042480,0.033189,2.763190,-6.253885,0.591408
0.459962,-0.580300,-0.002238,3.371029,-8.972010,0.602068
3.617527,-4.950318,0.072966,4.006039,-9.095219,0.648512
4.362944,-8.251246,0.277819,1.476132,-4.869188,0.619772
1.209235,-0.451888,-0.061356,-1.798535,2.692671,0.384693
-2.807507,-1.700400,-0.070153,-1.931100,2.468140,0.488882
-8.831759,4.454695,-0.096885,2.008051,3.540471,0.602375
-3.689179,2.936124,-0.028975,11.943863,-1.511439,0.742121
6.312400,-0.150151,-0.000152,16.726308,-5.056842,0.813073
3.719401,-15.305396,0.889146,11.540255,-5.491614,0.852900
0.831234,-8.960995,0.166025,8.921744,9.225431,0.002176
1.453794,-1.613840,0.035126,9.156661,17.623646,-0.127667
0.081059,-2.090029,0.066894,8.700905,18.701229,-0.129299
-0.439828,-5.538745,0.022383,9.537085,20.266381,-0.165900
-1.640476,-3.889919,0.124999,10.784889,25.354567,-0.159625
-1.161279,-0.003546,0.079837,13.170677,28.791584,-0.256468
-1.624547,1.428879,0.011987,15.117994,28.382555,-0.310931
2.546338,3.403651,-0.024451,17.524588,26.563076,-0.298264
0.379224,3.112672,0.073613,15.711254,22.788725,-0.249554
1.934041,2.765401,0.097466,16.026928,19.293597,-0.299262
10.653236,-3.671610,0.085575,14.828397,16.060735,-0.373521
2.826269,-2.868458,0.026100,4.909199,19.384662,-0.438434
-3.410004,-2.877790,0.139170,2.827500,21.848911,-0.443853
-2.845180,-5.394642,0.062881,6.958460,24.261776,-0.562943
-2.423394,-0.075311,0.129908,10.508146,29.183367,-0.604970
2.264146,4.526866,0.092987,13.752549,28.727073,-0.711874
8.747640,2.903865,0.106222,12.216061,23.689941,-0.781834
7.289603,-0.415230,-0.011250,4.253282,20.254711,-0.865196
3.851985,-8.020288,0.053173,-2.258983,20.094193,-0.830603
-4.530919,-9.649026,0.272964,-5.384290,27.518731,-0.860782
-8.117035,2.356752,-0.196470,-0.225049,36.587241,-1.111983
-0.828853,3.663555,0.024160,8.449258,33.677871,-0.894966
7.988628,5.854004,-0.042258,9.781808,29.446277,-0.899329
-1.376943,0.020992,0.048570,2.307212,22.968945,-0.837343
4.219129,-2.918437,0.098564,4.257627,22.329871,-0.866283
0.684106,-4.945439,0.240794,0.718530,24.636988,-0.944746
-6.553472,-4.011137,0.195306,0.736145,28.947741,-1.165810
-5.446043,-1.496353,0.193809,7.907259,32.294043,-1.341368
2.709617,3.536303,0.200241,13.957551,33.213998,-1.518713
4.154304,3.748010,0.150703,11.810725,29.109860,-1.702545
4.353378,1.540462,0.034708,8.211762,24.824276,-1.837191
2.031375,-1.369424,0.098590,4.414733,22.774842,-1.856784
-0.398155,1.874272,0.146811,2.932162,23.621315,-1.940286
5.249429,1.197415,0.097182,3.951135,21.168947,-2.071131
1.616320,-7.493909,0.123591,-0.623327,19.398475,-2.152550
4.094161,-3.999595,0.071523,-1.534687,26.325520,-2.260196
2.566344,-1.050148,-0.012351,-4.923983,29.744702,-2.315990
-2.026856,0.497784,-0.006827,-6.752671,30.215435,-2.288584
-1.072947,2.975207,-0.164036,-4.002435,29.143890,-2.266978
-0.055763,6.292541,-0.199239,-2.269160,25.610604,-2.088332
3.124246,6.984578,-0.186200,-1.557855,18.773880,-1.875383
4.268122,-4.966163,-0.063096,-3.940245,11.267313,-1.675198
5.056161,-6.272694,-0.093072,-7.409702,15.657813,-1.596236
4.393170,-0.742315,-0.123313,-11.678381,21.330507,-1.488203
-1.014089,-2.134568,0.129614,-15.319359,21.483419,-1.350560
-7.410866,-3.102580,0.065175,-13.595367,23.019754,-1.466001
0.616958,2.726727,-0.074256,-5.476242,25.520030,-1.516477
6.438126,3.727429,-0.010520,-5.339247,22.222850,-1.426856
2.306283,0.327504,-0.222193,-10.970907,17.955216,-1.400476
0.639727,-2.565009,-0.393465,-12.437763,17.062619,-1.162337
-1.565609,3.219655,0.004363,-12.326017,19.120154,-0.754331
0.786278,0.921696,0.049883,-10.026724,15.459511,-0.744659
4.820832,-4.338524,0.078942,-10.060141,14.115702,-0.779932
2.004304,-1.089245,0.041339,-14.106507,18.019241,-0.843982
-0.360049,4.391966,0.014891,-15.267218,18.698120,-0.870342
1.112828,0.291454,0.003088,-14.026615,13.916390,-0.869774
-2.155621,-2.944330,-0.015050,-14.260750,13.217963,-0.855705
3.298445,0.998618,-0.176653,-11.303225,15.730928,-0.822698
-5.565486,-5.436887,0.310136,-13.825057,14.316691,-0.628388
-4.503449,2.102223,-0.511936,-7.550322,19.332371,-0.921841
-9.352814,2.224132,-0.120912,-2.353603,16.819798,-0.393601
-2.752360,4.512166,-0.032167,7.591939,14.249743,-0.258452
5.375937,3.458293,0.071522,10.871548,9.402856,-0.213361
6.968627,-1.042976,0.033470,5.989232,5.610257,-0.271979
-0.402504,1.152491,0.036594,-0.514732,6.347752,-0.292334
-1.566620,-1.834825,-0.003817,0.345324,4.917174,-0.314251
-0.683429,0.628315,-0.187358,2.384890,6.460017,-0.295695
4.006252,-4.097738,0.013612,3.549118,5.594072,-0.093783
2.068421,-2.616752,-0.035057,-0.006842,9.507773,-0.093104
3.882520,4.726358,-0.199996,-1.703159,11.986554,-0.044863
1.003131,1.957780,0.036262,-5.252525,7.153280,0.169146
5.442475,-1.407668,0.179712,-5.933415,5.179850,0.146719
4.912012,5.338525,0.004558,-11.166725,6.686959,-0.019882
3.038262,4.460798,-0.002385,-16.382325,1.634255,-0.012193
10.956468,8.466367,-0.095583,-20.318080,-2.100744,0.018897
2.262976,3.265857,0.019928,-32.725365,-8.881121,0.118455
1.809207,-2.568767,0.070185,-35.620332,-10.300755,1.170286
-3.441906,-2.427031,-0.067278,-38.920702,-4.275699,2.127847
-9.751349,-0.343772,-0.211337,-32.659112,17.345244,2.520330
-11.284896,1.010074,0.116227,-20.786728,37.908799,3.046582
-1.294480,-2.522976,0.157262,-6.573088,57.767669,3.243743
6.426309,4.609035,-0.116114,9.759780,85.195109,3.143679
3.761257,1.135856,-0.062735,23.657742,107.721843,2.854388
-3.318884,-1.302198,0.020851,55.762623,128.163741,3.424451
-7.838637,-2.442085,-0.082435,94.328340,149.087882,4.025245
-2.327830,-3.641599,-0.100922,136.994890,171.365697,4.724499
3.222936,0.242005,-0.019674,173.833888,194.958956,5.440609
4.834759,0.674523,0.038425,204.963116,214.836562,6.075326
-1.038466,-4.787079,-0.045663,234.390645,234.359057,6.650148
-4.149874,-0.440653,-0.024704,269.567025,259.405713,7.307849
0.683277,0.548339,-0.035297,307.700975,280.173209,7.942868
2.862887,0.478366,-0.117275,340.879945,300.060891,8.569343
7.479209,2.125768,-0.037613,371.582314,320.161752,9.290392
3.796183,0.961193,0.065152,397.769224,337.948434,9.970061
0.603137,-1.447020,-0.026436,427.345950,357.346558,10.518867
-5.343399,-0.382468,-0.100465,459.932526,379.687701,11.128754
-4.195444,4.751358,-0.039268,498.365222,401.216124,11.810716
-4.656277,3.258301,-0.099971,535.076686,417.979867,12.406475
0.026258,-3.610274,0.005901,571.900440,436.329203,13.061782
4.131240,0.878665,-0.014851,603.232394,461.951375,13.594653
8.680517,-0.722450,0.043503,630.385396,483.144519,14.146090
1.226111,-4.942572,0.086390,652.637292,506.146094,14.635166
-3.964073,-0.853446,0.071028,682.153669,533.598754,15.075277
-3.818967,1.245744,-0.044087,716.660023,557.103089,15.528269
-0.853575,-2.031996,0.064947,750.788845,578.563096,16.093872
-1.110249,0.842435,0.014305,781.721947,603.266394,16.547751
-0.348913,6.415222,-0.071528,812.776858,625.024825,17.050958
-4.355250,3.899643,0.047029,843.035855,641.140537,17.638900
8.119071,-5.003030,0.145134,877.309662,659.749565,18.107347
5.747632,0.181553,0.033303,899.115260,687.259169,18.478053
2.835480,-1.703354,0.073625,922.972727,709.551325,18.959609
-0.923698,-2.443328,-0.023602,946.945723,735.080759,19.291996
2.533895,-1.303624,-0.061062,973.634155,761.371123,19.689819
-2.607690,1.985660,-0.013641,995.851671,786.532487,20.093276
-5.446688,4.837856,-0.018946,1023.204460,808.341515,20.448259
4.437932,-3.457204,0.028325,1053.303247,827.688185,20.805919
14.233567,-5.506446,0.092536,1073.485479,855.727685,21.097776
8.527446,-10.554617,0.205571,1083.769094,886.166474,21.315880
3.858703,-6.291169,0.042753,1099.807925,921.447765,21.436006
-1.090701,-1.340864,-0.045573,1120.520071,952.412844,21.725584
-4.444033,0.190437,0.007805,1146.648771,978.420393,22.117918
-1.755189,2.834638,0.047741,1176.144236,1003.087746,22.434734
2.204953,2.617535,0.036956,1203.480117,1025.401029,22.675668
7.740687,1.633715,0.028958,1226.952549,1047.954633,22.941011
4.470140,0.106405,0.011203,1244.699640,1071.644139,23.215497
-11.915453,8.321880,-0.232871,1264.857602,1096.170915,23.535844
1.221036,4.943737,-0.079454,1301.288703,1112.561536,24.113921
6.911026,-1.823873,0.040818,1324.580297,1132.532700,24.545848
1.216618,-3.903192,0.066518,1340.440995,1159.897176,24.869464
6.079012,-2.030671,0.036572,1362.518522,1189.975854,25.151162
3.587355,-3.917452,0.111922,1379.739670,1218.871869,25.432266
1.433786,-6.981265,0.296468,1400.424517,1250.955032,25.616754
-9.375341,-5.304589,0.105956,1423.847206,1286.483584,25.632607
-0.728801,2.695081,-0.042650,1458.556600,1320.661055,25.854064
-6.271629,3.890649,-0.175546,1485.491839,1347.328606,26.255955
-3.121215,2.003197,-0.081340,1519.119339,1373.396878,26.846011
-19.467225,8.776050,-0.321053,1550.268643,1401.423361,27.344164
-16.532775,4.301137,-0.233027,1598.609380,1422.619412,28.084763
-6.995211,1.311105,0.012395,1642.882760,1447.639260,28.744783
1.534947,1.107837,0.121267,1677.229403,1475.384967,29.151720
1.746600,0.545829,0.241217,1707.853650,1504.351722,29.540488
2.823292,-0.055626,0.042468,1743.081715,1534.918052,29.900278
1.645975,7.626882,-0.029944,1777.985155,1565.632133,30.481833
-0.989017,3.142349,0.033105,1814.171838,1588.020862,31.156333
-7.443575,-1.295534,0.110679,1853.020985,1614.472985,31.727194
-4.672233,4.237628,0.063819,1898.741060,1643.758770,32.172983
-4.455276,12.080638,-0.096987,1944.163440,1649.841259,33.355662
-25.906319,21.833475,-0.206263,1991.813110,1630.432893,35.388228
-81.114890,31.079546,-0.159265,2063.361585,1583.579167,38.220309
-83.367187,66.286675,2.484774,2192.578800,1509.792660,41.695679
-79.832509,129.683241,-2.844991,2326.456043,1383.085786,43.217913
124.473847,15.234298,161.401467,2459.263912,1175.303550,50.760051
-128.280995,241.506135,-6.611035,2390.233734,1064.330100,-105.254464
651.018875,2374.290880,-106.016622,2576.461482,709.443718,-92.565760
-105.935881,149.367835,-1.531533,1985.934229,-1795.882301,20.220200
120.323701,94.133289,-0.105521,2154.916757,-2093.949133,29.210572
1827.394880,609.360288,-38.604754,2100.128566,-2354.421879,37.464161
796.543794,338.355782,-69.841287,338.161698,-3130.651698,84.199957
2349.368317,-835.856854,137.798445,-393.043933,-3636.384085,162.154907
-93.135809,-292.214460,17.335329,-2677.052959,-2967.901647,32.474081
-61.323016,35.047109,-0.631244,-2518.504212,-2843.077455,23.254456
-37.175189,13.833830,-0.160586,-2391.888990,-3045.620318,32.007739
-21.183260,22.492189,0.004064,-2289.291857,-3227.000741,40.291676
-16.981366,8.810570,-0.131980,-2202.783732,-3416.947902,48.408660
-21.625745,4.051788,-0.119684,-2120.086679,-3593.072935,56.657088
-25.652732,10.081910,-0.130268,-2032.561893,-3764.488404,64.897065
-16.132235,21.012694,-2.796697,-1940.888066,-3941.374634,73.137350
-36.097819,24.527907,2.008275,-1858.648347,-4129.081290,84.041239
22.519785,-101.098521,5.769232,-1756.544753,-4320.729829,90.153959
-40.422834,59.456703,-4.189513,-1712.774532,-4386.518453,92.501869
-32.193311,71.106516,-4.333515,-1605.841148,-4613.315122,104.820929
-23.279859,40.383671,-0.491634,-1507.071503,-4851.989653,117.293694
-87.393676,59.404350,-3.751812,-1416.634689,-5059.606069,125.922571
-44.641557,19.826935,-0.216573,-1257.446771,-5287.625302,137.858372
-123.575782,61.064614,-2.452724,-1140.098405,-5476.893082,146.282056
-6.950422,6.128003,-0.231474,-946.992356,-5704.135518,156.858289
-52.442148,26.359279,-0.364082,-869.434395,-5876.089231,165.210080
-35.231930,30.864331,-0.722740,-745.789140,-6069.154855,173.728099
-35.677260,19.764460,-0.180755,-639.718470,-6265.698302,182.576099
-32.386882,11.820521,-0.177768,-533.036488,-6451.100495,190.883211
-30.625168,-1.453618,-0.255524,-429.525250,-6628.542974,199.192608
-16.011260,-9.095574,-0.163544,-327.653248,-6792.706771,207.579068
-3.189859,-11.929058,-0.067399,-239.749642,-6949.005421,215.873078
0.881272,-1.487393,0.005174,-164.327396,-7101.908341,224.060232
6.172314,0.880600,0.152129,-92.948372,-7265.196325,232.175329
-46.638671,-12.456447,-0.024515,-26.703084,-7430.895760,240.146019
-418.196081,200.208453,-16.364412,92.823770,-7583.455984,248.299583
-155.038605,2.114131,-4.812675,584.071773,-7948.634163,272.793783
-155.038605,2.114131,-4.812675,812.311902,-8115.734249,285.736950
-2.026181,-6.545491,-0.322931,1040.674497,-8282.857132,298.682656
-14.098583,65.157811,-0.596204,1116.106594,-8440.887543,307.129236
-1.698127,67.047999,-2.984410,1203.676544,-8670.416883,315.846500
-11.281951,47.890916,-1.503955,1278.759299,-8901.882501,326.955388
12.469226,-37.328616,2.180558,1363.376510,-9114.121975,336.582513
5.083756,-8.709728,0.878420,1424.403453,-9241.093037,342.523931
69.525420,-3.225702,2.308539,1488.805006,-9395.477096,349.747060
-5.382437,25.754370,-3.278070,1491.823116,-9556.983252,355.589703
80.535290,46.536442,-5.502057,1569.683173,-9747.566089,367.022382
21.038786,7.233494,2.046599,1560.999161,-9958.270359,380.660941
-26.324445,23.291795,-0.049182,1610.002524,-10129.189975,386.742007
-129.171324,-106.761048,3.850665,1707.177872,-10316.289282,394.922990
-18.546161,15.197110,2.066246,1906.927898,-10372.836661,399.190694
0.330505,31.483869,1.147407,1995.874136,-10551.312549,405.239371
-258.055878,90.142511,1.884780,2065.522342,-10745.972528,412.199880
80.889720,94.778212,-2.407476,2393.105424,-10999.237411,418.419309
0.548413,108.560644,-4.596508,2381.280013,-11257.364758,428.936718
147.891141,196.646604,-3.208259,2449.016871,-11529.265905,441.643149
86.069565,54.673914,2.387613,2368.650066,-11888.812463,452.947656
75.412716,50.163271,2.102099,2349.653049,-12105.948327,458.647300
126.164659,68.515443,5.116210,2341.200770,-12318.913469,464.654899
169.060846,92.141799,7.833745,2281.778804,-12550.055301,467.645698
92.152035,12.908838,0.226970,2179.092997,-12804.929760,467.918390
124.906673,-4.182377,0.380472,2152.768895,-12980.878515,475.800081
-165.693012,-94.860114,1.195835,2092.879791,-13139.765061,483.521910
-51.796398,-40.933279,-1.123310,2324.162638,-13207.566579,490.405786
725.569486,154.837548,13.732894,2440.876712,-13329.447019,499.608375
725.569486,154.837548,13.732894,1779.338841,-13647.193075,493.953635
112.878565,-67.880929,3.288116,1117.326827,-13965.139825,488.301258
20.001187,-101.167125,3.113953,1067.394830,-14060.653785,493.096535
6.216724,-66.208930,-6.163992,1112.356148,-14125.552833,498.111400
66.754316,-237.510819,-7.372289,1170.226245,-14226.190375,512.435833
374.523861,-2666.232430,104.230830,1165.671324,-14155.419002,528.023836
374.523861,-2666.232430,104.230830,852.672264,-11655.081394,431.969372
374.523861,-2666.232430,104.230830,540.464454,-9155.399925,335.922323
374.523861,-2666.232430,104.230830,228.781136,-6656.226596,239.864705
374.523861,-2666.232430,104.230830,-82.062179,-4157.319997,143.784310
374.523861,-2666.232430,104.230830,-392.361804,-1659.247161,47.725343
374.523861,-2666.232430,104.230830,-703.437751,838.717798,-49.400987
374.523861,-2666.232430,104.230830,-1013.645887,3335.071177,-146.482104
374.523861,-2666.232430,104.230830,-1328.124853,5815.706929,-242.862943
374.523861,-2666.232430,104.230830,-1641.853309,8295.284653,-339.235579
374.523861,-2666.232430,104.230830,-1956.353434,10774.237940,-435.607782
-9.805959,-75.432218,-2.687004,-2282.893572,13249.196588,-531.722540
-9.805959,-75.432218,-2.687004,-2230.312630,13131.142649,-520.456846
-0.128475,-0.971710,0.618188,-2193.226873,13018.661556,-510.103799
0.262029,-4.835769,-0.371539,-2165.180573,12833.671378,-503.168317
-20.558489,-19.569974,0.855716,-2137.103597,12652.313656,-495.238104
22.813503,-7.434656,0.178400,-2087.986319,12485.578205,-488.533654
-9.824043,14.509136,-0.309269,-2082.126494,12306.513368,-481.152567
57.975356,16.430042,-0.740503,-2043.564564,12105.428827,-473.282996
23.536850,-7.872628,0.556100,-2072.706791,11902.371713,-464.981035
19.113314,85.011777,-1.587099,-2067.255376,11723.527809,-457.974949
15.907518,17.142444,-0.543870,-2057.228886,11451.678066,-448.807683
-7.878661,-62.301331,2.046866,-2043.646610,11247.577512,-440.696873
46.714845,36.217655,-0.516773,-2006.383961,11123.576981,-435.214350
33.905385,-69.823027,1.846773,-2023.380690,10900.680823,-427.139670
